"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-09",13.51162,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-10",13.66533,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-11",12.78684,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-12",12.9749,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-01",13.64692,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-02",13.61371,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-03",12.93108,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-04",15.3689,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-05",16.12027,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-06",17.05717,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-07",16.67143,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-08",15.63258,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-09",15.87663,
"AUS","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-10",16.28952,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-09",9.769949,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-10",10.61578,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-11",10.60789,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-12",10.36082,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-01",10.94427,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-02",10.80996,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-03",10.25611,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-04",12.93523,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-05",15.36957,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-06",15.72184,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-07",16.26699,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-08",12.83107,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-09",13.27867,
"AUS","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-10",13.99823,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-09",13.9,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-10",13.2,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-11",13.1,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-12",12.7,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-01",11.3,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-02",11.7,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-03",15.6,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-04",25.9,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-05",29.5,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-06",28.1,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-07",26.7,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-08",25.6,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-09",20.5,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-10",19.1,
"CAN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-11",18.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-09",9.7,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-10",9.3,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-11",10,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-12",9.5,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-01",9.3,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-02",8.8,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-03",18.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-04",28.6,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-05",29.3,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-06",26.8,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-07",21.3,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-08",20.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-09",17.2,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-10",18.5,
"CAN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-11",16.6,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-09",4.8,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-10",4.4,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-11",3.9,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-12",3.9,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-01",4,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-02",4.9,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-03",3.8,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-04",5.7,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-05",6,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-06",5.1,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-07",5.5,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-08",5,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-09",4,
"JPN","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-10",5.6,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-09",4.3,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-10",5,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-11",4,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-12",2.9,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-01",3.2,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-02",3.5,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-03",3.6,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-04",3.9,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-05",4.2,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-06",3.3,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-07",4.8,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-08",4.9,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-09",4.5,
"JPN","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-10",4.5,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-09",9.107142,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-10",9.411633,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-11",10.64044,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2019-12",9.924362,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-01",10.14536,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-02",10.44213,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-03",10.56973,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-04",11.39634,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-05",13.39674,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-06",10.82868,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-07",10.91603,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-08",10.23223,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-09",13.11349,
"KOR","YOUTHUNEMP","MEN","PC_YOUTHLF","M","2020-10",12.05709,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-09",9.572132,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-10",9.888515,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-11",9.74607,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2019-12",9.959248,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-01",9.320073,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-02",9.185609,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-03",10.30976,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-04",10.67944,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-05",10.59787,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-06",10.77248,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-07",9.873025,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-08",9.541203,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-09",10.36067,
"KOR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","M","2020-10",10.01748,
